Latitude,Longitude,Daily Max Temperature
34.51973651051781,-102.03868650200904,162
34.7733778058479,-102.30454970101296,162
34.77294211778746,-102.29813426488708,162
35.29198831277656,-102.58259189990356,161
35.297182452592025,-102.71027817657462,161
41.5127239354405,-120.63445912752265,80
46.52846207351406,-116.36752040158218,66
46.469154026805086,-116.91079839425775,74
44.05087484466421,-123.23181843743616,7
45.60639087781853,-121.11532940537236,56
45.60368728308112,-121.10805556577957,56
45.36072180166632,-122.40804162696112,45
44.22616109137002,-120.9327999943445,66
43.01396373822589,-120.95589910500668,72
42.1739551724489,-121.81351776414223,80
39.63088448009508,-104.71494074877504,88
40.00849629298168,-107.9803155224426,74
39.9499472522575,-108.33099229676344,95
41.12803523413073,-73.42876311065862,110
41.62060337310552,-73.44224371415818,94
41.391656076506806,-73.40219970967934,110
41.61247458479877,-73.06058634664046,102
42.46869110134997,-73.09360048015722,90
41.0866688934584,-74.14609120130116,110
41.017335883386686,-74.12543222004537,110
40.74806526583937,-74.0704174703892,110
40.76314273343424,-73.9431029264677,110
40.70487977381662,-73.98452611119427,110
40.76600353401663,-73.99588408338276,110
40.842514848148525,-73.86374493697717,110
40.66208949703575,-74.00230898244148,110
43.63385254275372,-73.05769378020354,67
44.11913615843013,-73.16546606461515,69
41.89119532383836,-72.75816031542233,102
42.09056112230934,-72.63498189582965,102
41.5885867663518,-72.86618598538317,102
41.48909107742448,-72.75492974128974,102
41.51046504892708,-72.56973284676091,102
41.287849110217685,-72.90439732635117,62
41.22772570155247,-73.09840830608437,62
41.8544428535928,-72.52861220686958,102
41.77014904988993,-72.55739995657032,102
42.194963913386005,-72.44666548337352,102
41.31463459864793,-72.16546173714363,62
41.55415835390341,-72.59689401171909,102
41.70196705517247,-72.23505582164627,102
41.48828455250506,-72.49270439540628,102
41.42873849381065,-72.10441614930446,62
41.461094710023325,-72.47719516694976,62
41.8748118342527,-71.89594260355419,102
41.88129293918709,-71.89127928820005,102
42.01020504889343,-71.67363625017545,88
43.16759490551255,-70.81782455508518,99
43.14186312937062,-71.18482748915453,99
43.09823516643048,-70.79234543784845,99
43.66324711320341,-70.55337889170308,44
42.90455229133992,-71.34235617608276,99
43.64439624085001,-70.43234280519458,44
43.93188225729492,-70.20303207595207,44
44.14109514398281,-70.18583477362883,44
43.78154485509346,-70.20331114477958,44
43.953537743796446,-69.69548829004704,44
43.75155008862601,-70.15670413446252,44
44.29688326592368,-69.55641218040951,71
44.574021718248325,-69.50913517406235,71
44.74026558777178,-68.75404539129337,73
43.99106669835307,-69.67141750642222,44
44.73840364106282,-68.75229075731498,73
45.39724822982473,-68.52926552822863,60
45.39737346018224,-68.52578330261132,60
41.68563816562379,-70.35042817668733,20
41.90684867608679,-70.62921883111667,88
41.76911498893788,-70.51066691005639,20
41.88217931260562,-70.65619707429784,88
42.07812202581351,-70.97398363713565,88
41.8979776603757,-70.78852045689277,88
41.97181018639584,-71.01705708005449,88
42.13925174191922,-71.44856629617388,88
42.13130192140184,-71.26823144695189,88
42.01997220734402,-71.33536254998836,88
41.71381705037856,-71.19098638159917,88
41.96965400568029,-71.5389981939458,88
42.10924542744699,-71.45180443594873,88
42.35303249182606,-71.05990712983773,88
42.33966373169193,-71.0385797071865,88
42.39128078403342,-71.1432356306631,88
42.46208695536413,-71.15424636012143,99
42.16716696519333,-70.9984491175471,88
42.14159003436511,-71.10092508642137,88
42.44517841712866,-71.2663773367646,99
42.47177769201553,-71.04549717723927,99
42.27352106408359,-71.12058702439359,88
42.505213426189066,-71.04164610274584,99
42.62298597218875,-71.242431089138,99
42.56839102025195,-71.53037122647378,99
42.74432127117919,-71.11367222293511,99
42.83293277449437,-70.97244667967851,99
42.36034031499945,-71.77608513680984,88
42.187969243562975,-71.73746935012284,88
42.12882639575266,-71.99707237368573,102
42.05950929978027,-71.51373760533309,88
42.091785013723175,-71.48369721489247,88
42.79149453222211,-71.37686965637779,99
42.197971970804055,-72.50833301831082,102
42.61105579596863,-72.4684516644016,90
42.78322220700687,-72.51914263748236,90
42.83133282407631,-71.48355381604922,99
42.790717835145216,-71.37772903438268,99
42.80896492330784,-71.59279506179067,99
42.94989072370735,-70.8688989219557,99
42.80027373583071,-72.14815451465688,90
42.009775650536646,-71.6695277073775,88
41.68320531773132,-71.47944604288793,88
42.780137224602,-72.51593654468913,90
42.96819545292766,-72.65233285030318,90
43.429136007201365,-72.66015379461786,67
39.60820207865456,-75.62636774823066,118
39.63319199800627,-75.73047913478742,118
39.4681328047353,-75.53396630679669,120
41.72685543885677,-90.306288985945,132
42.34242275666001,-89.19278346608861,129
42.29401316129434,-88.96929017079358,129
42.21637091449454,-88.97530194751468,129
42.07391948693308,-89.28659723959291,129
42.97702781860693,-89.04261213738697,124
42.31722850091244,-89.0877713498258,129
41.39019431558471,-88.27495173267,135
42.25733951445624,-88.43944369179451,129
42.2550267317395,-88.30224177223656,129
42.254748277579885,-88.2518354882693,129
42.31348857129986,-87.97579435088072,117
42.06372459228688,-88.2401373143782,129
41.70740765796327,-88.23256847096039,129
41.7977831733412,-88.23342102627926,129
41.982855535320326,-88.24056058087172,129
41.89583826300054,-88.04666523862613,117
41.685871562969766,-88.47605941883911,129
41.84465735037769,-88.25545980085155,129
41.82328235426223,-88.25974266241232,129
41.43894460033484,-88.11542853135423,131
41.68318888955913,-88.47935718578668,129
41.35320447865131,-88.34712336796903,135
41.39779884122967,-87.95258721363038,131
41.21002969611024,-87.91091841521204,131
41.24441616132781,-88.66518460615168,135
41.49440645958303,-87.82514278880285,117
41.624934860675225,-87.93256693170147,117
41.39965934516752,-87.94908639511347,131
42.5384194898756,-87.90821809653578,97
42.11546501710611,-87.92031863311291,117
42.44712816155477,-87.80537616085526,97
43.00885941428192,-88.17332978854097,124
42.27856720043787,-87.86663104932973,117
42.05044514252888,-87.75651976391438,117
42.08186964311005,-87.76514443401133,117
42.12648698829899,-87.78556762690084,117
42.05595651140893,-87.83269228028733,117
42.05021038366627,-87.8963221280885,117
41.98027857660264,-87.99579818277215,117
41.94698614025314,-88.03242648385361,117
41.92875022908254,-88.07962396772666,117
41.802208121975056,-87.8232010683888,117
41.63040663313715,-88.09519323641742,117
41.760994760851176,-87.76503961116032,117
41.75304179736125,-87.79314775193197,117
41.64303658224897,-87.85308702928141,117
41.85998061631358,-88.0433049564545,117
41.89451542924027,-88.04351256617271,117
41.79980357057887,-88.05875567392278,117
41.63820939870707,-88.09483007521395,117
41.83330915048844,-88.04592600051505,117
41.92299133923535,-87.92267746859498,117
41.81134859585302,-87.78522063405269,117
41.522804017183965,-86.36093337363059,122
41.60073855518014,-87.8187887788818,117
41.43106810978673,-87.61913243869974,131
41.63683685777509,-87.66687925552021,117
41.569657900600205,-87.5676655505625,117
41.60206509114657,-87.54880126676575,117
41.44205474401657,-87.75125436237103,131
41.715288413021774,-87.54600745938747,117
41.545697513462784,-87.51589799011097,117
41.53391725388504,-87.10207488185308,117
41.560338340194605,-87.46503933552773,117
41.62262442660023,-87.4299065016187,117
41.537924490320464,-87.28274524438311,117
41.7062403766384,-86.48380084890111,122
40.77131569816584,-86.86764680370415,132
40.98345953675162,-85.34122595516457,124
41.063867554043625,-85.467270987118,124
41.66879026435874,-86.13650538694036,122
41.62291489586108,-86.25579777729894,122
40.47401427133294,-85.91515539354586,135
41.70649951000958,-85.86299951829699,122
40.332857513902006,-83.43073080249884,125
41.01430266342804,-84.9772697048744,124
40.2367626574749,-85.3057246345947,128
41.17174741955098,-85.09592871821242,124
39.99186104344877,-85.59318909583025,128
40.928411020377176,-84.73924593861292,124
38.74584374888566,-85.03514642733418,131
39.26683263493432,-85.21904439120668,131
37.63673498660504,-84.62629539999465,134
38.47772692682884,-82.39503633197921,121
38.173134410749874,-82.61911020738127,121
38.560504202481845,-76.688722636382,123
39.0457666584331,-76.67635740069525,135
39.68694517761463,-76.54050674604942,118
39.86792387583967,-77.1679007952133,110
39.75310569214926,-76.26721091793411,118
38.7001858189467,-76.82781177253217,135
38.738265260964646,-76.8710191586055,135
38.551743643386,-77.27815322661358,139
39.18545406284804,-77.03652063218203,125
39.29629586166323,-77.51532390602875,125
39.5156450051887,-77.9174710553066,125
39.0754768199622,-77.53151570062302,125
39.49934606996369,-78.91634256731203,113
42.2658345299971,-85.7679821306148,122
42.1892769056241,-86.3344114977547,122
39.4634296515657,-75.53258683830776,120
39.58620819675626,-75.24745252821576,130
39.74150416472413,-74.96292669410484,130
40.991568502442,-74.63534575025876,102
40.5445002562843,-74.74308369790884,102
40.81987343312045,-74.33078769288832,110
41.49761368790335,-75.61008473623647,83
40.27831530123117,-75.32633546996217,130
40.48187807444498,-75.58309437156733,130
40.40552596611201,-74.48520973488336,130
40.24054228537874,-74.51841072199916,130
40.20143873635829,-74.36048105419601,84
40.64454859498852,-74.20614704678641,110
40.694104137461096,-74.10560362710261,110
40.66941672002429,-74.17458715370914,110
40.62399416478452,-74.21112803477254,110
40.58944615744976,-74.19659076575928,110
36.7104174914341,-76.5804289861377,154
36.6900358279405,-76.18986331514759,154
39.88783363984736,-82.56862529383282,118
39.99142842474659,-82.64812670408232,118
39.87133765151558,-82.89988473300794,118
40.096009861735006,-82.7480186572143,118
40.07491810325359,-82.74439038750737,118
40.69432832428182,-82.79974102932478,118
41.37464413976709,-82.72986732180426,118
41.59705077801655,-83.08954347492353,105
41.43155242249531,-81.65994698888402,111
41.36137676228169,-81.57116337151655,111
41.16895952240565,-81.88289150280461,118
41.41085455081861,-82.12619312906443,118
40.720798485523225,-81.54069033954036,111
40.096625503222754,-82.01861785295476,118
38.975826797165006,-81.94210855990177,121
38.9617684005522,-81.92963615293581,121
41.30356474837141,-81.47419506331107,111
41.11975587449528,-81.22702979183289,111
40.7733719347485,-81.32913652504322,111
41.17763045807765,-80.82436349613866,111
40.25324633863123,-80.65053290508715,114
40.742919638195,-81.33777530829757,111
41.13526549218485,-80.44809041727528,104
40.45407799275271,-80.56983078137917,106
40.40442005152562,-80.1215300921239,106
40.022401497483614,-80.80628997030705,114
38.74163399547007,-85.4382930043483,131
39.56013531134558,-83.1763229432551,127
38.63947351534979,-83.6925193462032,127
39.39681533716164,-83.10029660617128,121
40.06190971077047,-83.19319136298488,125
40.10200920312279,-83.19608661096424,125
40.01016947505937,-83.11601941401513,118
39.86187420847093,-83.1184351868523,118
40.12406587032525,-82.84508414489598,118
40.22884615141646,-82.85262093086544,118
40.182149372337534,-83.0114163396202,118
40.21083998943385,-83.0920790758632,118
39.70862420966795,-84.00154348668484,125
40.2306885591315,-82.84655004312971,118
40.25926583466455,-83.08693935450015,118
39.83353712127592,-80.80592982569745,114
41.02094474399807,-83.29929172656851,122
41.47474618708749,-83.4513599482471,123
41.6906861830908,-83.43406327419702,123
39.07661939876589,-83.9078408737613,127
39.397746547052186,-83.8547720284537,127
40.67741202098805,-84.18322253364197,122
40.58656316182109,-83.73146732735697,122
40.800678971856165,-84.02924353242227,122
41.13873547408286,-83.46109755768457,122
41.66870580399591,-83.4422932478442,123
41.47531085043243,-83.9185457265673,123
41.473643255231806,-83.63321646195192,123
41.72222084266489,-83.77939389623629,123
41.60145530397447,-83.90992107163218,123
38.99168103274995,-84.29646150170025,127
39.30583210413659,-84.24940158590465,127
38.99047927865806,-84.29048764872996,127
39.3274649676107,-84.44936478775598,131
39.60056809784657,-84.09561048999217,125
39.76672665949757,-83.97853955076371,125
40.288615172640334,-84.08617667491066,125
40.92948680331492,-84.56070004543795,124
40.92827200347581,-84.56061779566035,124
39.45490179470603,-84.37622890253319,131
40.171464085951975,-75.31006582115516,130
39.76152113210777,-76.27800187181393,118
40.454335998078825,-75.50510040471404,130
40.22089071301578,-75.58287816314473,130
40.212255497711176,-75.34703805166593,130
40.45716431912922,-75.50827430494788,130
40.15016057543746,-76.71273843218158,118
40.61993210821715,-75.30874535289475,102
40.551723013095234,-75.64251188063889,100
40.42910509126329,-77.1708463757194,110
40.57390181557675,-75.561600818253,102
41.08776309781721,-76.14962278934189,100
41.11494894902516,-76.15840192599647,100
39.73945175224373,-76.30484985899925,118
40.836079499902254,-76.82786398903977,100
41.81348943046942,-76.99603373951987,86
40.38948122128307,-79.0590745545281,104
40.65789415501085,-79.33832801316352,94
41.84223852733811,-78.4092765479173,90
40.64159111482023,-79.34600440737215,94
40.801534684609415,-79.79579591947773,104
40.21036540501508,-79.72388982926104,106
40.92830880730363,-79.46662557729344,104
40.166547964129066,-79.72371359325496,106
39.718224104725714,-79.93343939912104,106
40.52968880665416,-79.7968897339726,104
40.72293618380576,-80.09841848673703,104
41.51610467113757,-80.00986632931746,95
41.93456867957655,-80.38463516774958,95
42.06963871179298,-80.04825205951295,95
39.74070524599464,-80.0331558209126,106
39.380071792424886,-80.33192625948975,106
39.72790605656906,-79.96045894289647,106
39.20305357217216,-79.27205066777951,113
40.46500415726357,-80.04667411030174,106
40.56630062383978,-80.23558197263876,104
40.99248666965215,-80.43821018302151,104
37.23710415103545,-80.17015332881003,120
38.20491303086168,-81.42066914170324,113
37.381241791365554,-79.89771935665249,120
37.8675495526649,-79.42066635701661,107
37.374365578665234,-79.90049545409627,120
37.37560454804682,-79.89325563210285,120
37.42553165782862,-79.03628054578782,131
36.63494973457497,-79.70485362152654,131
38.31416287538748,-78.97085201663239,122
38.10717346358312,-78.84868213811033,122
39.057776759034674,-78.25407823527053,113
36.8658547409891,-78.70664380465927,131
